,User_ID,Gender,Age,MBTI,Q_number,Answer
8329,174,1,30,ENFJ,26,그렇다. 저는 주변인들을 둘러보지 저를 관심 끌게 하는 성격은 아닙니다. 이유는 제 생각인데 관종들이 너무 많아서 그렇게 보이기 싫어서입니다.
12548,341,0,40,ENFP,9,"아니다. 전혀 하지 않습니다. 학생 때는 매번 계획표를 만들고 일정을 짜봤지만, 제대로 지킨 적이 없어서 비효율적이라고 생각한 이후로 그만뒀습니다."
6916,145,1,30,ENTP,5,"중립. 빠르게 처리해야 한다는 압박을 받으면 침착하기가 어렵지만, 그렇지 않거나 큰 방향을 결정하는 데에는 침착합니다."
13521,378,0,40,ENFJ,22,아니다. 저는 예술적 성향이 있다고 봅니다. 그 이유는 손재주가 있는 편이기 때문에 보는 것을  손으로 표현하는 것을 어려워하지 않기 때문입니다.
15024,414,0,30,ESFP,25,그렇다. 흥미와 재미가 있는 논쟁도 있지만 보기 불편한 논쟁은 피하게 됩니다
11965,318,0,30,INFJ,26,아니다. 저는 다른 사람의 주의를 끄는 것을 즐깁니다. 남들이 나에게 집중하는 것이 좋고 관심받고 싶고 돋보이고 싶어 합니다. 저에게는 타인에 대한 인정 욕구가 있다고 생각합니다.
13455,377,0,30,ENTP,16,그렇다. 요즘에는 다양한 사람들과 새로 나온 게임에 대해 의견을 나누는 일을 가장 많이 합니다.
10755,225,1,20,ESFJ,4,그렇다. 일을 하면서 순간순간 일이 틀어졌을 경우를 생각하며 여러 대비책을 세우곤 합니다. 그래야 생각하지 못한 일이 벌어졌을 때 빠르게 대응하여 해결할 수 있기 때문입니다.
7832,164,0,40,INFJ,9,그렇다. 계획을 세우는 것을 좋아합니다. 핸드폰에 있는 달력이나 메모장을 활용하여 계획을 세우고 일정 변동이 발생하면 수정해 가며 사용하고 있어요.
62,2,1,40,ESTJ,15,중립. 저는 가끔은 다른 사람이 저를 어떻게 생각할지 걱정할 때도 있어요. 내 멋대로 사는 게 아니라 함께 사는 사회이니까요.
8036,168,0,30,ENTJ,21,아니다. 지도자 역할을 피하고 싶지 않다. 지도자일이 좀 귀찮긴 하지만 하면 잘한다.
7700,161,0,40,ENFJ,21,아니다. 오히려 앞서서 일하는 편이다. 나를 믿고 따라와 주는 구성원들을 잘 도와주고 싶은 마음에 앞장서서 일하기를 즐겨 한다.
14433,399,1,30,INTJ,34,그렇다. 최대한 미룰 수 있는 데까지 미뤄놓은 후에 마지막에 결정으로 하는 편입니다.
18095,470,0,40,ISFJ,36,중립/모르겠다. 혼자만의 시간이 즐겁진 않습니다. 하지만 파티 같은 거창한 단체 행사도 달갑지 않습니다. 그 중간 지점이 좋은 거 같습니다.
15755,429,1,30,ENFJ,36,그렇다. 저는 여러 사람을 만나러 모임 활동합니다. 요즘에도 자주 모임에 참여합니다.
15604,427,1,30,ESFJ,5,"중립/모르겠다. 최근 필기 공부를 하고 있습니다. 하지만 자기소개서 작성이나 면접, 경제적 문제 등이 겹칠 때면 압박감에 공부를 진행하기 어려울 때가 있습니다."
14873,411,1,30,ENTP,54,그렇다. 저는 상대방의 감정을 바로 알아차릴 수 있습니다. 눈치가 빠른 편이라는 소리를 주변에서 많이 듣습니다.
10663,223,1,30,INTP,8,아니다. 어떤 문제가 발생했을 때 문제를 해결하기 위해서는 감상적인 부분은 배제를 할 필요가 있다고 생각하고 행동하기 때문입니다.
679,15,1,40,ESTP,8,중립. 저는 매우 감상적이지는 않습니다. 이유는 어쩔 때는 현실이 중요하기 때문입니다.
2041,43,1,30,ISTP,26,그렇다. 다른 사람의 주의를 끌지 않으려고 하는 편이에요. 상대방이 틀린 정보를 말해도 그냥 넘어가는 편이다.
8936,187,1,30,ISFJ,9,그렇다. 종이 다이어리 구입해서 일정을 하나하나 직접 쓰면서 계획하는 걸 좋아한다.
5307,111,0,40,ENFJ,28,아니다. 그 사람이 효율적이지 못하다고 해서 짜증이 나지는 않습니다. 사람마다 다 다른 인격체를 가지고 있기에 존중해 줘야 한다고 생각합니다.
14464,402,1,40,ISFJ,5,"중립/모르겠다. 분위기나 상황에 대해서는 평정심을 가질 수 있지만 사람과의 관계에서 압박은 평정심을 가지지 못합니다. 물건 분류작업 중 빠른 업무처리가 필요할 때는 평정심을 가지며 집중력이 올라가지만, 사람과의 대화에서는 평정심을 잃는 경우가 많습니다"
15984,434,1,20,ENFJ,25,"그렇다. 저는 다른 사람의 논쟁을 바라보는 것이 즐겁습니다. 나의 논쟁이라면 머리 아프고 힘든 일이지만 타인의 일이라는 내가 감당해야 하는 부분이 아니기 때문에 즐겁다기보다는 흥미로울 것 같습니다.

"
3641,76,1,40,INTP,42,중립. 경우에 따라 다릅니다. 명확하게 설명을 해주거나 제가 묻는 질문에 답을 해주는 경우는 다른 의견을 이해하려 노력하는 편입니다.
17050,452,0,30,ESTJ,11,그렇다. 저는 관심이 가면 먼저 인사를 나누고 이야기를 나누려고 시도하는 편입니다.
16939,450,1,20,INTP,20,아니다. 어차피 걱정해 봤자 달라질 것은 없기 때문에 걱정할 시간에 더 노력하는 것이 맞다.
3258,68,1,40,ISTP,43,아니다. 저는 친구에게 먼저 만나자고 연락하지 않아요. 이유는 만남의 이유도 없고 시간도 아깝기 때문이에요.
12860,350,0,40,ENTJ,21,중립/모르겠다. 단체를 이끄는 큰 지도자 역할보다는 서브로 앞장서서 움직이는 메인이 되는 것을 좋아합니다.
1873,40,1,30,ISTP,2,"그렇다. 관심사를 탐구하는 데 시간을 많이 소요하고 있어요. 관심사가 자주 바뀌긴 하는데, 요즘 넷플릭스 보면서 실내 사이클 타기, 그리고 요가하는 것을 좋아해요."
4744,99,0,30,INTJ,41,중립. 급한 일이 있을 땐 전화를 거는 일을 선호하고 그렇지 않으면 굳이 전화를 걸기보단 문자로 남겨두는 것을 선호하기 때문입니다.
10792,225,1,20,ESFJ,41,중립. 필요한 경우 전화 통화를 하여 빠르게 일 처리를 하는 것은 선호하는 편이지만 효율성 없는 전화는 선호하지 않습니다.
9913,207,1,30,ISTJ,26,그렇다. 사람이 많은 무리 속에서 주목받거나 튀는 행동을 극도로 싫어하기 때문에 될 수 있으면 내가 먼저 나서는 일을 한다거나  하는 일은 없다. 나의 모든 학교생활이나 회사 생활을 보고 하는 이야기다.
2912,61,0,40,ENTP,33,아니다. 내 중심적으로 얘기하는 걸 좋아해서 남들의 얘기를 잘 안 듣는다. 그래서 공감 능력이 별로 없다.
11039,230,1,40,ESFJ,48,중립. 저는 상대방의 잘못을 명백하게 따지기보다 체면을 살려주려고 노력은 합니다. 이유는 사람이란 실수하는 동물이기 때문입니다. 하지만 남에게 피해를 끼치는 잘못은 체면을 살려주기보다 그 사람의 잘못을 자세히 말해주며 사과할 수 있도록 말해주기도 합니다.
4027,84,1,40,ENFP,44,아니다. 계획으로 돌아가는 게 아니라 그 상황에서 새로운 계획을 세우는 것 더 제 성향에 적합한 것 같습니다. 만약 매일 운동하는 계획을 상세하게 세우고 진행하다 실패하는 경우 횟수를 줄이거나 방법을 바꾸는 등 유동적으로 하는 편입니다.
5489,115,0,40,ENTJ,18,아니다. 남의 성공이 나에게 어떤 이익이 있을 때나 만족감을 느끼는 것이지 아무 이유나 조건 없이 내 성공보다 우선순위에 있을 이유가 없다.
17457,459,1,40,ESTJ,58,중립/모르겠다. 우선순위를 정하자면 내가 먼저라고 생각합니다. 정당한 이유로 생겨난 기회라면 정당하게 받은 사람이 가져가는 게 맞는다고 생각합니다.
8027,168,0,30,ENTJ,12,아니다. 다양한 해석에 대해 토론하는 것은 즐겁다. 특히 예술 작풍은 다양한 의견들이 있을 수 있기 때문이다.
7789,163,0,20,ISFP,14,그렇다. 계획을 세우는 것을 별로 좋아하지 않기 때문에 즉흥적으로 하고 싶은 일을 하는 편입니다. 예를 들어 갑자기 영화를 보고 싶어지거나 여행을 가고 싶어지면 그때마다 바로 준비해서 실행하는 편입니다.
16890,449,0,40,ISFJ,31,중립/모르겠다. 주기적으로 바뀌는 것 같습니다. 혼자 있다 보면 누군가를 찾게 되고 자꾸 같이 무언가를 한다면 혼자 있는 시간을 찾게 되는 것 같습니다. 지금은 같이 지내는 게 더 좋은 거 같네요.
10752,225,1,20,ESFJ,1,"중립. 강제성을 가지고 친구를 만들지는 않지만, 새로운 모임 자리가 있으면 마다하지 않는 편입니다."
7242,151,0,30,ENTP,43,그렇다. 보통 제가 친구들에게 연락도 먼저 하는 편이고 먼저 만나자고 하는 편입니다.
6865,144,1,40,ISTJ,2,"아니다. 저는 다양한 관심사를 갖고 있지 않으며, 그것에 집중하는 편도 아닙니다. 요즘은 야구 시즌이라 제가 좋아하는 팀의 경기를 챙겨보는 편입니다."
489,11,1,20,ENFJ,10,그렇다. 간단한 수정이나 분류 등의 일을 하다가 실수하게 됐는데 그럴 때는 이런 간단한 것도 못 하나 싶은 생각이 들어요.
8688,182,1,30,ENTP,1,아니다. 저는 굳이 주기적으로 새로운 친구를 만들려고 노력하는 편은 아니에요. 보통 기존에 알던 편한 친구들과 교류하는 것이 좋아요.
690,15,1,40,ESTP,19,그렇다. 저는 여러 가지 일에 관심이 있습니다. 유소년 축구도 관심이 있고 재테크도 관심 있고 이외에 여러 개가 관심사여서 시간을 배분하는 것이 조금 힘듭니다.
15616,427,1,30,ESFJ,17,아니다. 결말이 모호한 책이나 영화는 찝찝한 여운을 준다고 생각해서 별로 좋아하지 않습니다.
12017,325,0,30,ISTJ,18,그렇다. 정확한 원인은 없다고 표현하고 싶습니다. 저의 성공도 중요하지만 타인의 성공이나 행복을 돕는 일은 언제나 즐겁습니다. 남을 돕는다는 건 작든 크 내면의 아름다움을 쌓는 인간적인 소양이 아닐까 생각합니다.
602,13,1,40,ESTJ,27,그렇다. 감정이 빠르게 변하는 편인 것 같습니다. 화가 나는 일이 있다가도 웃어야 하는 일이 생기면 금방 잊어버리기 때문입니다.
10107,211,0,40,INFJ,28,아니다. 남의 비효율적인 행동을 봐도 그가 조언을 원할 시 지적해 주는 편이다. 그것보다 하고자 하는 의지 자체가 없는 사람을 싫어하고 짜증 내는 편이다.
1014,22,1,40,ISFJ,7,중립. 저는 상황에 따라 다른 것 같습니다. 이유는 저에게 굉장히 중요한 일이라면 다른 프로젝트에 참여를 안 할 것 같습니다. 하지만 대부분 병행이 가능한 일이라면 같이 병행하는 편입니다.
869,19,1,40,ISTJ,6,그렇다. 새로운 사람을 사귀는데 어려움 점이 많습니다. 이유는 내향적인 성격 때문에 새로운 사람보다 이미 알고 있는 사람과 있을 때 편안함을 느낍니다.
1993,42,1,40,ISFJ,26,그렇다. 저는 남의 눈에 띄는 걸 별로 좋아하지 않습니다. 평상시에 저의 모습을 보면 그렇습니다.
14790,410,1,40,ESTP,31,중립/모르겠다. 저는 혼자인 시간을 갖고 싶지만 그렇지 않을 때도 있습니다. 이유는 혼자 집에서 보내는 것을 좋아하지만 친구들과 만나서 노는 것도 재미있어서 나가고는 싶지만 준비하는 과정이 귀찮아서 쉽게 약속을 잡지는 못합니다.
11953,318,0,30,INFJ,14,그렇다. 저는 즉흥적으로 하고 싶은 일을 하는 것을 좋아합니다. 계획을 한다고 하더라도 대략적인 해야 할 일만 정해놓고 수행할 시간은 제가 원하는 시간에 하는 것을 좋아합니다. 계획이라는 게 틀어질 수도 있고 하기 싫어질 수도 있기 때문입니다.
10562,221,0,40,ISFJ,3,그렇다. 저는 가족에 대한 애틋한 마음을 눈물로 표현하는 사람들을 보면 자주 울고 싶어집니다. 내 가족들도 생각하게 되고 잘 해주지 못한 것에 대해 더 미안한 마음이 생깁니다.
7613,159,0,30,ISTJ,30,"아니다. 흥미롭다고 생각하지 않습니다. 사후 세계가 있다고 믿지만, 질문이 필요할까 하는 생각이 있습니다."
5283,111,0,40,ENFJ,4,중립. 일이 잘못될 것을 대비해서 대비책을 세우기보다는 일이 잘 되기 위해 준비를 더욱 꼼꼼히 합니다. 그것이 중요하다 생각합니다.
4370,92,0,20,ISTP,3,중립. 그 상황에서의 제 기분에 따라 다를 거 같아요. 왜 울고 있는지 궁금할 것 같아요.
16747,447,1,30,ENTJ,8,아니다. 요즘에는 감성보다는 효율이나 가성비를 더 따지고 감정이 메마른 것 같다는 생각이 종종 듭니다.
16285,439,0,40,ISTP,26,"그렇다. 저는 주의를 끌지 않으려 하는 편입니다. 이유는 옷을 입을 때나, 의견을 주장할 때에 최대한 주의를 끌지 않게 최소화하기 때문입니다."
1361,29,1,30,ENTP,18,아니다. 남의 성공을 돕는 경우 최선을 다하지 않게 돼요. 나의 성공을 위해서 일할 때 힘든 역경도 이겨내며 더 만족감을 느끼는 것 같아요.
15058,414,0,30,ESFP,59,그렇다. 급한 성격으로 마감 전에 무조건 일을 마무리하는 편이라 웬만하면 마감 기한을 지키는 편입니다
1526,32,1,40,ISFP,39,그렇다. 저는 오늘 해야 할 일을 큰 테두리를 잡고 실천합니다. 예를 들어서 오늘은 쪽파김치 담기를 한다고 구체적으로 생각하고 실천합니다.
17143,454,0,30,ENTP,44,아니다. 이미 틀어진 계획에 맞추기보다 그 상황을 즐기고 다른 해결 방법을 생각합니다.
1629,34,1,40,ESFP,46,그렇다. 저는 인간의 존재와 삶의 이유에 대해 깊이 생각하지 않습니다. 심오하고 깊이 생각해야 하는 것이므로 현재의 삶에 만족하며 행복하게 생활하려 합니다.
12630,342,0,30,INFP,31,그렇다. 저는 혼자 있는 것을 싫어합니다. 사람들을 만나고 서로의 이야기 등을 하는 것을 좋아하며 요즘도 자주 친구들을 만납니다.
1551,33,0,40,ISFP,16,아니다. 단체 활동을 별로 참여하지 않습니다. 회사에서도 웬만하면 회식에 참석을 안 하려고 합니다. 두 세명이 모이는 경우는 괜찮지만 많은 사람이 모이는 경우는 별로 좋아하지 않습니다.
15408,423,1,40,ISFJ,49,"중립/모르겠다. 경우에 따라 조금씩 달라지는 편입니다. 업무 자체가 신이 나고 잘 풀리는 경우 집중해서 몰아치는 경우도 있고, 때론 조금씩 계획적으로 업무를 처리하는 경우도 있습니다. 지금 하고 있는 개인 성향 데이터 수집 같은 경우 업무 성격상 계획에 따라 일관성 있게 하기보다는 한꺼번에 하는 것이 더 편합니다."
1184,25,0,30,ENTJ,33,그렇다. 어릴 적부터 세계 각국 남녀노소 많은 사람들을 만나보고 친분을 쌓다 보니 공감각 능력이 많이 올라갔습니다.
1337,28,1,40,INTJ,42,아니다. 나 자신의 의견과 매우 다른 의견이라 하더라도 타당성과 이유가 분명하다면 이해할 수 있습니다.
3901,82,0,30,ESTP,14,그렇다. 저는 항상 즉흥적으로 행동합니다. 여행을 갈 때 상대방이 하루 일정 계획을 세우고 저에게 알려주는 순간 그 일정을 소화해야 한다는 압박감을 받습니다.
11206,234,1,30,ISFP,23,그렇다. 최근 들어 순간적인 감정으로 인하여 생기는 범죄가 늘어가는 추세인 것 같아서 감정보다 이성을 중시했다면 순간적인 충동에 의한 우발적 범죄가 덜 발생하고 조금이나마 더 나은 세상이 되었을 것 같습니다.
5041,106,1,30,ENTJ,2,"그렇다. 하루에 1시간 이상은 관심사를 탐구하는 데 사용하는 것 같다. 요즘에 관심사는 심리 상담 및 재테크이다. 사람에 대한 관심이 많다 보니 심리 상담에 관심을 갖게 되어서 공부하고 있으며, 주변에 재테크에 성공한 사람들을 보면서 자극을 받아 관심을 가지고 있다."
8255,172,0,40,ISTP,48,중립. 친한 사람에게는 그렇게 하는 편이나 나머지 사람들에게는 원칙대로 하려고 한다.
10446,218,1,40,ISFJ,31,아니다. 저는 혼자보다 가족과 시간을 보내고 싶어 해요. 전에는 혼자 있는 시간이 행복했지만 지금은 함께 하는 시간이 행복합니다.
14637,406,0,20,ISFJ,58,중립/모르겠다. 저에게 주어진 기회가 저한테 얼마나 필요하고 간절한지에 따라 달라질 것 같습니다. 포기할 만한 것은 포기할 수 있지만 안될 것 같은 것은 포기할 수 없습니다.
15738,429,1,30,ENFJ,19,중립/모르겠다. 저는 관심사가 많아도 일단 생각하면서 일을 하는 편입니다. 최근에는 사업에 관하여 어떤 사업이 좋을지 많은 생각이 들었습니다.
5039,105,1,30,ESTJ,48,아니다. 상대방의 잘못이면 인정하고 사과하고 수정하기를 바라며 체면이 중요하다고 생각하지 않습니다.
2346,49,0,40,INFJ,43,아니다. 전화 통화를 별로 선호하지 않는 성향도 있고 친구의 삶에 불쑥 끼어드는 태도를 개인적으로 좋아하지 않는다. 물론 인간관계를 피곤하게 바라보는 내 성향 탓도 있긴 하다. 하지만 개인적으로 약속을 하기 위해선 일주일 전에 연락을 해야 한다는 지론을 갖고 있다. 그 이유는 앞에 말한 바와 같이 친구의 사생활에 폐를 끼치지 않기 위해서다. 하지만 대개 연락은 하루나 이틀 전이 가장 많고 이는 내가 결례라고 여기는 부분이다. 하지만 내 생각을 친구들에게 강요할 수 없는 일. 그렇기 때문에 친구들과 약속에 적극적이지 못한 이유도 될 것 같다.
18088,470,0,40,ISFJ,29,그렇다. 예전부터 최근까지 모든 일은 마감기한 전에 벼락치기 하려는 성향이 확실하다고 생각합니다.
5486,115,0,40,ENTJ,15,그렇다. 다른 사람이 나를 어떻게 보는가를 생각하면 나에게 하나도 도움이 되지 않기 때문에 그런 생각은 일절 하지 않는다.
6137,128,1,30,ENTP,42,중립. 저는 상황에 따라 저와 다른 의견을 이해하기 위해 노력하는 편입니다. 가끔 다른 의견이 저의 가치관과 부합하지 않다면 이해하려고 하지 않는 적도 있습니다.
10980,229,1,20,ISTP,37,"그렇다. 미술관이나, 전시회를 가는 것을 매우 좋아합니다. 작품을 감상하고 작가의 의도와 해석을 찾아보는 것을 즐깁니다."
5695,119,1,30,INFP,32,그렇다. 이론만 앞세우고 원론적인 이야기는 쉽게 할 수 있는 이야기라고 생각하며 경험 등이 뒷받침되지 않으면 필요 없다고 생각하기 때문이다.
5119,107,1,40,ESTP,32,"그렇다. 실생활에 접목해서 할 수 있는 게 좋다. 종교도 성경의 이론보다 그에 비롯된 체험에 관심이 있고, 학위보다는 실리적인 자격증 취득이 더 좋다."
5166,108,1,30,INTJ,31,아니다. 나는 늘 혼자가 편하다. 혼자만의 시간이 나를 평온하게 한다. 요즘에는 강제로 사회활동 중이다.
13753,383,0,40,ESFJ,14,중립/모르겠다. 저는 하루에 큰 일정이 있으면 그 일정을 소화하고 다른 일들은 즉흥적일 때도 많이 있습니다.
13797,383,0,40,ESFJ,58,아니다. 저는 기회가 자주 오는 편이 안이기 때문에 기회가 올 때 잡는 편입니다. 기회를 포기할 수 없습니다.
1134,24,0,40,ENFP,31,아니다. 저는 다른 사람보다는 혼자의 시간을 보내고 싶습니다. 이유는 매일 아침 일찍 출근하고 늦게 퇴근하고 집에 오면 가족들을 보살펴주고 하다 보니 혼자만의 시간이 없어서 인 것 같습니다.
8345,174,1,30,ENFJ,42,아니다. 저는 말이 안 통하는 사람들이랑 시간 낭비할 성격이 아닙니다. 한 주제를 두고 말이 맞지 않으면 바로 넘어가는 성격입니다.
11000,230,1,40,ESFJ,9,그렇다. 저는 계획을 세우고 일을 합니다. 이유는 매일 할 일을 핸드폰 다이어리에 계획을 세우고 한 달 일정도 꼬박꼬박 꼼꼼히 적어놓고 놓치지 않고 계획한 일을 마무리하려고 노력합니다.
14928,412,0,30,ISTJ,49,"아니다. 저는 일관성 있게 업무를 진행하는 편입니다. 회사에서 처리해야 하는 업무가 많은데, 계획 없이 진행한다면 마감 시간을 넘길 수밖에 없습니다."
10282,215,0,30,INFP,11,아니다. 매우 어렵습니다. 제 경험상 제가 관심이 있는 사람에게 관심을 보이면 오히려 상대방이 불편하게 생각할 수 있기에 다가가지 않는 편입니다.
11947,318,0,30,INFJ,8,중립/모르겠다. 저는 제가 좋아하는 것에는 매우 감상적인 편이라고 생각하지만 흥미가 없는 것에는 누구보다 이성적인 사람이 되곤 합니다. 귀여운 동물 사진이나 동영상을 보고 눈물을 흘리고 사랑스러워하지만 지인의 아기 사진을 볼 땐 '대뜸 못생긴 아기 사진을 보내놓고 어쩌라는 거지'라는 생각이 먼저 들곤 합니다.
13810,384,0,30,INTJ,11,그렇다. 저는 쉽다고 생각합니다. 이유는 관심이 가는 친구의 관심과 주제를 공부해 상대방과 대화를 이어나갔던 기억이 있습니다.
10455,218,1,40,ISFJ,40,"아니다. 저는 불안함을 많이 느꼈어요. 그것은 타고난 성향인 거 같아요. 남편이 아프면 어쩌나, 우리 집이 망하면 어쩌나. 아이들의 작은 일까지 걱정되고 힘들었어요. 하나님을 만나고 지금은 많이 좋아졌어요."
4017,84,1,40,ENFP,34,아니다. 그렇지 않습니다. 결정은 빠르게 후회는 적게 하는 편입니다. 실천은 미룰 수 있지만 결정은 빠른 편입니다.
10413,217,0,20,ENFP,46,그렇다. 아는 것이 많아질수록 본질적인 의미에 더 호기심이 생겨요. 짧다면 짧고 길다면 긴 인생에서 의미를 찾을 수 있을까 생각이 자주 들어요.
15151,417,0,20,ISTP,32,그렇다. 저는 이론 중심의 토론과 원론적인 이야기에 대해서는 관심이 없습니다. 자유로운 주제의 토론에 대해서는 흥미를 갖고는 있지만 적막한 분위기의 토론은 관심이 없습니다. 
2424,51,0,40,ISTP,25,그렇다. 저는 다른 사람의 논쟁을 바라보며 즐거워합니다. 이유는 그 사람의 생각을 알 수 있어서입니다.
4138,87,0,30,INFP,11,"아니다. 관심이 가는 사람에게는 당연히 대화를 하고 싶은 마음은 굴뚝같지만, 막상 대부분 속으로만 그렇게 생각하고 실제로는 그냥 멀리서 지켜보면서 상대방이 다가오길 바라는 것 같습니다. 익숙한 사람이 아니면 대화를 먼저 시작하는 것 자체부터가 너무 어렵습니다."
12052,325,0,30,ISTJ,53,아니다. 조용하고 사적인 장소가 좋습니다. 사람들로 붐비는 곳은 기본적으로 시끄럽고 때로는 비위생적인 경우도 있습니다.
859,18,1,30,ENTJ,44,"중립. 저는 계획이 틀어진다면 최대한 원 계획대로 돌아가기 위해 노력하고, 그게 안된다면 빠르게 포기하는 편입니다. 예를 들어 여행지에서 A라는 레저 활동 후에 B라는 장소를 방문하기로 했는데 A 활동이 길어지면서 그 후에 B로 가게 된다면 나머지 일정이 다 틀어지는 상황이 있다면 과감하게 B를 포기하고 시간에 맞는 일정으로 바로 이동하곤 했습니다."
13564,379,1,30,ESTP,5,그렇다. 저는 압박감을 심하게 느끼지 않습니다. 그 또한 지나갈 것이라는 사실을 알기 때문입니다.
2962,62,1,40,ESTP,35,그렇다. 이미 내린 결정엔 많은 시간과 노력이 들어가 있다. 그렇기에 그 시간과 노력을 헛되이 할 수 없기에 이미 내린 결정에 대해서는 최선을 다하는 편이다.
8092,169,0,40,INTJ,29,그렇다. 저는 마감 기간이 정해져 있는 일은 거의 마감 기간 직전에 끝내는 경우가 많습니다. 일에 집중이 잘 되기도 하고 느긋한 성격에 미루다가 마지막에 집중해서 끝내곤 합니다. 최근에도 그렇습니다. 하지만 일을 처리하지 못하는 경우는 거의 없습니다.
16921,450,1,20,INTP,2,그렇다. 요즘에는 운동에 관심이 많아서 유튜브로 근육이나 영양에 관한 영상을 많이 보는 편이다.
2426,51,0,40,ISTP,27,아니다. 저는 될 수 있는 한 감정의 기복의 변화를 주지 않으려 합니다. 이유는 감정의 기복 자체가 스트레스이기 때문입니다.      
17380,458,1,20,ESTJ,41,아니다. 저는 전화 통화를 하는 일을 피하고 싶어 하지 않습니다. 이유는 메신저나 이메일을 주고받는 것보다 훨씬 즉각적이고 효율이 좋다고 생각하기 때문에 가급적이면 빠르게 전화 통화로 끝내는 걸 원합니다.
12936,355,1,40,ISTP,37,아니다. 미술관이나 전시회 등 예술 활동에 관한 일은 좋아하지 않습니다. 제 관심사가 아니라 그런지 지루합니다.
18658,479,1,40,INFP,59,아니다. 저는 아닙니다. 일을 하다 보면 한 가지 일만 할 수 있는 상황은 별로 없습니다. 이 일을 하다 보면 다른 일을 해야 할 때도 있다 보니 하나만 집중적으로 할 수는 없지만 마감 기한에 임박한 것을 우선적으로 처리는 하기 때문에 힘들지는 않습니다.
12659,342,0,30,INFP,60,그렇다. 저는 일이 원하는 대로 진행될 것이라 생각하는 편입니다. 성격이 낙관적이라 크게 계획하지 않더라도 잘 될 것이라 생각하는 경향이 있습니다.
13726,382,1,30,INFJ,47,아니다. 저는 아니라고 생각합니다. 감정에 휘둘리다 보면 옳은 판단을 하지 못한다고 생각하기에 최대한 감정을 조절합니다.
7296,153,0,30,INFP,1, 중립. 저는 중립입니다. 그 이유는 이십 대까지야 일부러 새로운 친구를 만들려고 이곳저곳을 많이 다녔지만 30대가 넘어가면서 다른 일도 바쁘고 온전한 나만의 시간을 갖다보니 외적으로나 심적으로나 새로운 친구를 사귀는데 많이 소홀해졌기 때문입니다. 지금은 우연히 알게 되면 좋고 없어도 상관없다는 마음으로 지내고 있습니다.
1364,29,1,30,ENTP,21,"그렇다. 지도자의 역할은 오히려 하고 싶어요. 특히나 한국 사람들은 수동적이며, 순차적으로 일을 하며, 탁상공론하는 경우가 많다고 생각해요. 제가 지도자가 되면 위기에 빠르게 대응하여 상황을 좀 더 현명하게 해결해 나갈 수 있을 것이라고 믿어요."
7677,160,1,20,INFP,46,아니다. 인간 존재의 이유에 대해 자주 생각합니다. 주변인들에게도 자주 하는 질문이기도 합니다. 저는 인간이라는 존재가 어떻게 생겨났고 그리고 만든 조물주가 있다면 어떤 이유 때문에 인간을 만들었을지 생각하고 또 무엇을 위해서 나는 내 삶을 살아가고 있는지 내 삶의 의미는 무엇인지  생각합니다.
1779,38,0,40,INFJ,4,중립. 내가 팀원들을 이끌어 나간다면 대비책을 세우지만 팀원으로써 있으면 일을 주도하는 사람에 맞게 일을 할 뿐이지 여러 대비책을 세우고 일하지는 않는다. 다만 일이 잘못될 때를 대비해 지침서나 매뉴얼에 맞게 행동만 할 뿐이다.
14924,412,0,30,ISTJ,45,아니다. 저는 오래전의 실수를 후회할 때가 많지 않습니다. 사람은 누구나 실수를 하기 마련입니다.
17942,468,1,20,INTP,3,아니다. 저는 다른 사람들이 울어도 별 감정이 들지 않습니다. 슬픈 일이 있거나 슬픈 걸 보고 우는 사람을 보면 왜 울지? 이게 울 정도로 슬픈가?라는 의구심이 듭니다.
2101,44,1,40,INFP,38,아니다. 타인의 감정을 이해하기 힘든 건 아닙니다. 이해는 하지만 감정에 치우치지 않으려 하며 동요하지 않습니다.
1818,38,0,40,INFJ,43,아니다. 대부분 연락이 와서 만나거나 먼저 연락을 하게 될 경우는 내가 필요로 느낄 때 연락을 하기 때문에 먼저 만나자고 연락은 잘 안 한다.
369,8,0,20,ENTP,34,그렇다. 결정에 자주 바뀌고 후회하는 편이라 신중함을 핑계로 결정을 해야만 하는 순간까지 미루다가 데드라인이 임박했을 때 하는 경우가 많은 것 같습니다.
4937,103,1,30,ISTP,42,아니다. 다른 사람의 생각을 이해한다는 것은 어려운 일이기 때문에 특별히 그것을 이해하려고 노력하는 편이 아닙니다.
10900,228,0,30,ISTJ,5,"아니다. 회사에서 근무할 때 특히나 마감기한이 몇 시간 안쪽으로 있을 경우, 조급한 마음이 들어 오히려 일을 잘 수행해 내지 못한 경험이 있습니다."
5285,111,0,40,ENFJ,6,그렇다. 굳이 처음 만나는 사람에게 소개하기보다는 이미 알고 있는 사람과 대화하는 걸 좋아합니다. 더욱 편하게 대화할 수 있기 때문입니다.
8370,175,0,40,ENFP,19,중립. 관심사가 많기는 합니다. 자격증을 취득하는 게 취미인 만큼 모든 자격증에 관심이 있어요. 하지만 선택한다면 끝까지 하는 편입니다.
14603,406,0,20,ISFJ,24,아니다. 저는 집안일을 하기 전에 제 몸이 피로하다면 휴식을 취하고 집안일을 끝냅니다. 피곤하면 집안일을 꼼꼼히 할 수 없어요.
