,User_ID,Gender,Age,MBTI,Q_number,Answer
11386,238,0,20,ISTJ,11,"그렇다. 저는 관심이 가는 사람에게 다가가서 대화를 시작하기 어렵지 않습니다. 이유는 군대 갔다 오기 전에는 엄청 소심하고, 여자랑 이야기하는 것 자체가 어려웠는데, 갔다 온 후로 정말 마음에 드는 여자가 있다면 다른 사람이 채가기 전에 말을 겁니다. 대학교에서 조교로 활동하던 동생이 있었는데, 열심히 하는 모습과 이상형에 부합하여 이야기를 해보려고 공부 핑계로 말을 걸어봤습니다."
4566,96,0,30,ESFJ,7,"중립. 프로젝트의 마무리까지 많은 시간이 걸리는 경우에는 여러 가지 프로젝트를 같이 진행하지만, 단 시간 내(하루 이내)에 끝낼 수 있는 프로젝트는 집중하여 하나를 끝내고 나머지를 시작합니다."
18427,476,1,30,ESFP,8,"그렇다. 저는 매우 감상적인 편이라고 생각합니다. 영화나 애니메이션을 보거나, 책을 읽으면 쉽게 몰입하고 주인공과 주변 인물의 정서를 이해하곤 합니다."
15364,423,1,40,ISFJ,5,"중립/모르겠다. 압박감이 심한 환경이 정확히 어떤 것을 말하는 건지 모르겠지만, 굳이 생각해 보자면 고3 시절 수학 능력고사라든지, 군 입대 같은 것 들을 떠올려 보면, 떨리고 무섭긴 하지만, 겉으로는 평정심을 유지하는 편인 것 같습니다. 사실 최근에는 압박감이 심한 환경에 있었던 기억은 없네요."
4841,101,1,30,ISFP,42,아니다. 저는 이해하려고 많은 시간을 할애하지 않습니다. 이해가 안 되면 그럴 수도 있다고 생각하고 넘깁니다.
10116,211,0,40,INFJ,37,"그렇다. 미술관에 직접 찾아가는 것이 번거로워 인터넷으로 미술품을 감상하는 편이다. 미술품이 만들어진 역사, 작가의 일대기를 통해 그 뒷배경을 찾아보는 것 또한 즐긴다."
8708,182,1,30,ENTP,21,아니다. 단체에서 지도자 역할을 종종 맡아서 하는 편입니다. 남에게 맡기는 것보다 제가 이끄는 것이 더 책임감을 가질 수 있고 그렇게 하는 일에 보통 성취감을 느낍니다.
17698,463,1,20,ESFJ,59,"그렇다. 매우 힘듭니다. 예를 들어 간담회에서 어떤 이야기를 할지 질문 리스트를 만드는 일이 있는데, 마감 2시간 전까지 전혀 쓸 의지도 생각도 들지 않았었던 적이 있습니다."
13865,386,1,30,ISTP,6,그렇다. 인간관계라는 것이 얕고 넓은 것보다 깊고 좁은 것이 더 좋다 생각하기 때문입니다.
9109,190,1,40,ESTP,38,아니다. 저는 다른 사람의 감정을 이해하는 게 힘들지 않아요. 이유는 다 비슷하게 겪는 일들이고 또 같은 상황은 거의 없어서 그 마음만 이해하면 되니까요.
3452,72,1,20,ESFP,45,아니다. 오늘 있었던 실수에 대해서는 생각하지만 굳이 오래전의 일을 떠올리지는 않아요. 어차피 지난 일이고 내가 할 수 있는 건 없기 때문이에요.
2198,46,1,30,ENFJ,39,그렇다. 세부적으로 시간 단위로 짜지는 않지만 퇴근하고 집안일이나 운동 등 뭐 할지 늘 생각한다.
16038,435,1,20,ESFJ,19,"그렇다. 네 모를 때도 있지만 꼼꼼히 생각해 보고 있습니다. 경험은 게임이나 디즈니 플러스 통해 드라마, 영화 봅니다."
4425,93,0,30,ISFJ,10,아니다. 작은 실수라면 제 성격상 다시금 돌아볼 때 문제점을 체크하고 리뉴얼하여 금방 바로잡을 수 있기에 제 자신의 능력이나 지식을 의심해 본 적은 없습니다.
6151,129,1,40,ISFJ,8,중립. 저는 매우 감상적이지는 않으나 때때로 소소한 것들에 감동하거나 감성에 빠지곤 합니다.
14295,397,1,30,INTP,16,아니다. 아닙니다. 단체보다는 2~3인의 소규모 모임을 더 선호합니다. 요즘 큰 모임을 할 일이 있어도 참석하지 않습니다.
17333,457,0,40,INFP,54,아니다. 신경을 써야 알 수 있습니다. 상대방의 감정을 살피면서 대화하기 보다 즐거운 주제로 웃으면서 대화하는 경우가 많은데 시간이 지나고 서운했다거나 화가 났다는 경우가 있었습니다.
822,18,1,30,ENTJ,7,"중립. 때에 따라 다릅니다. 진행 중인 프로젝트의 중요도와 분량에 따라 다른 프로젝트 병행 진행 여부가 달라집니다. 저는 주어진 일만 진행하기보다는 필요한 일을 찾아서 하는 편인데, 하나의 일이 끝나지 않았다고 다른 일들에 손을 놓고 진행하지 않았다가는 나중에 두 배, 세배로 힘들어지는 경우가 반드시 발생하기 때문입니다. 할 수 있는 일이 있다면 미리미리 찾아서 다 끝내두는 편이 마음이 편합니다."
15076,416,0,40,ISFP,17,그렇다. 저는 해리포터 시리즈 영화를 좋아합니다. 이유는 마지막 시즌은 해리가 자식을 호그와트에 보내는 것으로 끝났으나 그 또한 가정을 이룬 해리의 또 다른 여정의 시작으로 보기 때문입니다.
8359,175,0,40,ENFP,8,그렇다. 나이를 들면서 감성적으로 변하는 것 같아요. 드라마를 봐도 눈물을 흘릴 때가 있어요.
12179,330,0,30,ENFP,60,중립/모르겠다. 자신감을 갖고 일을 진행하기는 하지만 결과는 항상 예상대로 되지 않으므로 확신하지는 않는다. 경력단절로 자격증 도전해서 직장을 구할 수 있을 거라 생각했지만 여러 상황으로 자신감과 별개로 직장이 구해지지 않았다.
15155,417,0,20,ISTP,36,그렇다. 혼자만의 시간을 보내는 것도 가끔은 있어야 한다고 생각하지만 다양한 사람들과 즐거운 파티와 행사에 참석하면서 활동적으로 시간을 보내는 것을 좋아합니다. 요즘에도 친구들과 여행 다니며 사회생활에서 쌓였던 스트레스와 피로를 푸는 편입니다.
9507,199,0,30,ISTJ,4,그렇다. 무슨 일이 갑자기 게릴라 성으로 터질지 모르기 때문에 대비책을 세우고 있습니다. 너무 많이 세우는 편은 아니지만 몇 가지 이런 경우 이렇게 하면 되겠다 저렇게 하겠다 세우면 다음 일을 할 때 좀 더 편해요.
18286,473,1,20,ENFP,47,중립/모르겠다. 저는 중립입니다. 이유는 이성적이 되려고 노력합니다. 주변의 평가는 중립일 거라 생각합니다.
17809,465,0,30,INTP,50,아니다. 상대방의 평가에 크게 구애받지는 않습니다. 저도 잘하는 일과 못하는 일이 있으니 실망해도 어쩔 수 없고요.
13580,379,1,30,ESTP,21,아니다. 저는 단체에서 지도자 역할을 주로 맡는 편입니다. 적임자가 없다면 가장 잘할 수 있는 사람이 본인인 경우가 많습니다.
3054,64,1,30,ESFP,31,"그렇다. 혼자 있는 건 심심해요. 친구나, 가족들이랑 수다 떨면서 함께 시간을 보내는 게 좋아요. 요즘에는 친구들보다는 엄마, 여동생이랑 같이 맛집도 가고 수다도 떨면서 자주 시간을 보내요."
7220,151,0,30,ENTP,21,그렇다. 단체에서 지도자 역할을 맡는 일은 피곤하고 스트레스가 쌓이는 일입니다. 저는 편하게 좋습니다.
6723,141,1,20,ESTP,4,그렇다. 네. 일이 잘되지 않을 때를 대비한 차선책을 여러 개 세워놓으면 마음이 편하더라고요.
3300,69,0,40,ENTJ,37,그렇다. 특히 현장에서 실시간으로 표현하는 연극배우들을 보면서 감정 하나하나 살아 숨 쉬는 느낌이 전해짐을 느낀다.
8522,178,0,30,ENFP,27,"중립. 그럴 때도 가끔 있는 것 같지만, 풍부한 감정을 가지고 있기 때문에 나타나는 현상일 뿐 변덕스럽거나 한 것은 아닙니다."
16386,441,0,30,ENTP,7,아니다. 한 개를 시작했는데 다른 프로젝트가 마음에 든다고 한다면 그 프로젝트도 동시에 시작하는 것 같습니다.
10686,223,1,30,INTP,31,아니다. 저는 요즘엔 다른 사람과 시간을 보내기보다는 혼자 있는 시간을 보내고 싶습니다.
14301,397,1,30,INTP,22,그렇다. 거의 없는 것 같습니다. 무언가 창작하여 그림을 그리는 행위 등을 잘하지 못합니다.
11002,230,1,40,ESFJ,11,중립. 저는 상황에 따라 다른 것 같습니다. 이유는 새로운 사람들과 만나서 이야기하는 걸 어렵지 않게 하기도 하는데 그 사람에게 관심이 있어서 다가가는 건 조금 조심스러울 것 같아서 좋아하는 마음이 있어서 다가가는 건 조심스럽고 내가 좋아하는 분야를 새로 만난 사람에게 물어보고 싶어서 다가가는 건 어렵지 않게 다가갈 수 있을 것 같습니다.
12605,342,0,30,INFP,6,아니다. 저는 주로 모임을 나가서 모르는 사람이 있더라도 먼저 가서 인사를 건네는 편입니다. 사람을 좋아하는 성격이라 여러 사람을 만나며 부대끼는 것을 좋아합니다.
17222,456,1,30,ESTJ,3,중립/모르겠다. 저는 울고 싶어진다기보다는 다른 사람이 울고 있을 때 달래주고 싶은 마음이 더 큰 것 같습니다. 이유는 다른 사람이 힘들어하는 모습을 보는 게 더 힘들기 때문입니다.
11275,235,0,30,INTP,44,그렇다. 최대한 빨리 돌아가려고 노력할 거 같다. 일을 한 번에 처리하는 건 좋아하지만 일이 틀어지는 것은 싫어한다. 내가 맡은 일에 차질이 생기는 건 싫다.
18545,478,0,30,ESTJ,6,아니다. 새로운 사람을 사귀는 걸 즐기는 편이다. 내가 경험해 보지 못한 직업이나 경험을 남의 이야기를 통해 듣는 걸 즐긴다.
7646,160,1,20,INFP,15,아니다. 최대한 남들에게 좋은 사람으로 보이고 싶어서 노력하고 걱정을 많이 합니다. 혹시 나의 이런 행동이 남이 봤을 때 좋은 평가를 받지 못할까 봐 생각을 많이 합니다. 그리고 제 행동 이후에 남이 하는 행동을 보고 저에 대해 어떻게 느낄지 유추를 하고 걱정하는 일도 잦습니다.
16444,442,1,40,INTJ,5,아니다. 저는 긴장을 많이 합니다. 그런데 압박감이 심한 환경에 있으면 점점 더 그 환경에 매몰되어 더욱 심한 압박을 받게 됩니다. 최근에는 압박을 받는 상황에 처한 적이 없지만 예전에는 면접장소에서 심장이 너무 빠르게 뛰어서 질문에 제대로 답변을 못해 면접을 망친 적이 있습니다.
14428,399,1,30,INTJ,29,그렇다. 미리미리 여유 있게 하려다가도 정작 마감기한이 다가왔을 때 부랴부랴 일을 손에 쥐게 되는 경우가 종종 있습니다.
10097,211,0,40,INFJ,18,중립. 웹상에서 남의 고민을 들어주고 해결책을 제시해 주는 것을 좋아한다. 상대방이 성공적으로 고민을 이겨낼 때 기쁨을 느낀다. 나의 시행착오와 경험에서 나오는 지식으로 상대방이 어려운 상황을 벗어났다는 사실이 좋았다. 내 고통이 사라진 느낌이다.
1481,31,1,30,ESTP,42,"아니다. 내 의견과 매우 다른 의견이 있다면, 설득하려고 애쓰는 편이기는 하다. 그러나 상대방의 의견도 강하다면, 그 사람은 그 사람이고 나는 나이기 때문에 그냥 분리해서 생각한다."
4873,102,1,40,ESFP,26,아니다. 다른 사람의 시선을 받고 주목받는 것을 싫어하지 않습니다. 즐기는 것도 아니지만 조용히 있는 것도 아닙니다.
13092,361,1,30,ISTP,13,아니다. 감정을 따르는 편인 것 같습니다. 현재 느끼는 감정을 표현해야 내 상태를 상대방이 알고 그에 맞게 대응할 수 있기 때문입니다.
16008,434,1,20,ENFJ,49,아니다. 저는 계획에 따라 일관성 있게 업무를 진행합니다. 즉흥적으로 처리하다 보면 실수가 있을 수도 있고 계획대로 되지 않을 수 있기 때문입니다. 즉흥적으로 처리하다 보면 끝내지 못한 업무가 이것저것 쌓여 계획적으로 처리했을 때 보다 시간을 더 소요한 적이 있습니다.
8041,168,0,30,ENTJ,26,그렇다. 가만히 있어도 다른 사람의 주의를 끄는 편이라서 최대한 조용히 있으려고 한다.
12346,334,1,30,ENFP,47,아니다. 성인이 감정 조절을 못 한다면 그건 꽤 심각한 거로 생각합니다. 주변 사람들은 뭐라고 평가하는지 모르겠지만 저는 적어도 30대 이상 된 성인은 감정을 잘 조절할 줄 알아야 한다고 생각합니다.
5798,121,0,30,INTJ,39,그렇다. 매일 해야 할 일을 계획 및 목록화하여 빠르게 처리해 버리는 것을 좋아합니다.
11489,240,0,40,ISTJ,18,중립. 저는 제 일보다는 남의 성공을 돕는 일에 대해서 즐거움 혹은 만족감을 느낍니다. 이유는 제가 관심 있는 분야거나 지인의 경우에는 제 일이 아니더라도 흥미와 만족을 느끼는 경우가 있습니다. 하지만 관심 분야가 아니거나 지인의 경우가 아니라면 관심조차 가지질 않습니다.
5232,110,1,30,ENFP,1,그렇다. 일부러 만들려고 한다기보다는 어떤 환경에서든 사람을 만나는 것이 편안하고 쉽게 친해지는 것 같고 다양한 사람을 만나는 것이 좋아요.
6646,139,0,40,ISFJ,23,중립. 저는 이성과 감정이 공존했다면 더 좋은 세상이 되었다고 생각합니다. 어느 한쪽으로 치우칠 때 위험하다고 생각하기 때문입니다.
15540,426,1,20,ESTP,1,아니다. 저는 일부러 새로운 친구를 만들기 위해 모임에 참석하거나 하지 않습니다. 이유는 새로운 친구에 대한 필요성을 느끼지 못하기 때문입니다.
5491,115,0,40,ENTJ,20,아니다. 전혀 걱정을 하지 않는 편이다. 앞서 모든 일에 철저한 계획을 세우고 잘못될지 모를 상황에 대비에 또 다른 계획을 세우기 때문이다.
768,17,0,30,ESTP,1,그렇다. 이전부터 새로운 장소에서 처음 보는 모르는 사람들과 친해지는 것을 좋아한다.
7313,153,0,30,INFP,18,아니다. 예전에는 제가 그런 사람인 줄 알았습니다. 이유는 제 부족한 면을 사람 됨됨이로 채우기 위해 착한 사람 예의 바른 사람을 연기하였고 너무 몰입한 나머지 제 자신보다는 남의 성공과 행복을 돕는 데 보람을 느끼는 사람이라고 착각을 하고 있었기 때문입니다. 장래의 진로도 남을 이끄는 교직이나 복지 쪽을 고민했었지만 남보다는 제 코가 석자인 것을 알고 있는 지금은 먼저 성공을 하고 충분히 만족을 한 후에 시간이 남는다면 남을 도와도 문제없겠다고 생각하고 있습니다.
18665,480,0,30,ISTP,6,그렇다. 이미 알고 있는 사람은 대화하기도 편하고 이런저런 이야기를 대화를 할 수가 있는데 새로운 사람은 무슨 말을 해야 할지 모르겠습니다
2717,57,1,40,ISFP,30,아니다. 저는 사후세계에 대한 질문이 흥미롭지 않습니다.이유는 확실하지 않은 보이지 않은 것에 대한 흥미가 없습니다.
2079,44,1,40,INFP,16,아니다. 이전에 비해 단체 활동에 참여하는 일은 현저히 줄었습니다. 요즘은 단체보다 소수의 인원 모임을 선호합니다.
951,20,1,40,INTP,40,그렇다. 불안함을 느낄 때는 거의 없었던 것 같아요. 계기는 없었고 타고난 성향이 둔감한 편이라고 생각합니다.
2482,52,0,40,ISFJ,35,그렇다. 저는 충분히 생각하고 결정하거나 계획하는 편이고 그렇기 때문에 결정에 대해서 다시 생각하기 귀찮아하는 것 같아요. 만약 다시 생각하는 거라면 결정을 못 내린 상태여서 일 겁니다.
9184,192,0,40,ISTJ,17,아니다. 나는 영화나 책을 좋아하지 않는다. 좋아하지 않기에 최근에 좋아한 작품은 그저 스트레스를 풀 수 있는 작품을 좋아한다.
1759,37,1,40,ESFJ,32,그렇다. 저는 이론 중심의 토론이 지루할 때가 많습니다. 이미 알고 있는 내용을 이론적으로 풀어 같은 답이 나오는 토론이 싫습니다.
9988,209,0,40,INFP,5,아니다. 압박감이 심할 경우에는 민감한 반응이 몸으로 먼저 느껴지는 편이라서 어느 정도 즉각적인 해결이 되지 않으면 영향을 많이 받는 편입니다. 최근 공무로 중요한 만남을 가져야 하는 자리에 참석하러 가던 중 복통이 와서 시간을 연체한 경우가 있었습니다.
9920,207,1,30,ISTJ,33,아니다. 나와 배경이 다르게 살아온 타인과는 쉽게 공감대가 형성되지 않는다. 나는 부유한 집안에서 태어난 사람이 아니기 때문에 철없는 이야기를 고민이랍시고 하는 타인을 보면 멀리하게 된다.
4243,89,1,20,ESTP,20,그렇다. 저는 어떤 업무든 주어진다면 잘하고 싶은 마음이 큽니다. 이유는 주어진 입무에 대한 결과를 온전히 책임져야 한다는 생각이 크기 때문에 잘못되면 안 된다는 걱정이 큽니다.
17078,452,0,30,ESTJ,39,아니다. 저는 지금은 계획해서 일을 처리하진 않습니다. 이유는 꼭 계획을 세우지 않아도 해야 할 일이 많아져서 시간적인 여유가 늘 부족합니다.
13400,375,0,40,ESTP,21,그렇다. 모난 돌이 정을 맞습니다. 모든 사람의 눈이 저를 향하고 있다면 저를 알고 싶어서 파헤치고 구설에도 오르게 될 것입니다. 또한 모든 책임이 저한테 있다고 생각하면 저는 감당하기 힘들어질 것 같습니다.
4944,104,1,40,ESTJ,1,"아니다. 할 일이 많거나 바쁠 때는 정신없이 지내느라 주변의 친구에게서는 완전 잠수를 타요, 그렇게 친구들이 떠나버리고 어느 날 문득 시간이 생겨 외롭다는 생각이 들 때 친구를 찾습니다."
17356,458,1,20,ESTJ,17,"아니다. 저는 흔히 말하는 오픈되어 있는 결말을 가진 책이나 영화를 좋아하지 않습니다. 이유는 작가들이 독자나 관객에게 결말을 자신의 방식으로 해석하게 하는 것은 업무태만이라고 생각하기 때문입니다. 작가는 독자와 관객에게 시간과 돈을 받아 갔다면, 그에 상응하는 자신들의 결론을 알려주어야 할 필요가 있다고 생각합니다. 최근에는 크게 좋아한 작품은 없습니다."
5589,117,1,30,ENFJ,22,"아니다. 아예 없지는 않다고 생각해요. 하지만, 이 분야를 업으로 삼는 사람들에 비하면 부족하다. 그런 느낌이죠."
16247,438,1,20,ENTJ,48,아니다. 저는 체면을 살리기 위해 노력하지 않습니다. 이유는 잘못을 했으면 정확히 상대방도 인지할 수 있게 해야 한다 생각합니다.
10399,217,0,20,ENFP,32,"중립. 정해진 이론으로 다양한 의견이 나오면 흥미로울 수는 있지만, 이론 중심보다 경험과 상황이 더 해지면 더 흥미로울 것 같습니다."
4757,100,0,20,ESFP,6,"아니다. 저는 새로운 사람들을 만나는 것을 좋아하고 대화 하기를 좋아하기 때문에 새로운 사람한테 먼저 말하고 그 이후에 알고 있는 사람들과 대화하는 편입니다. 이유는 이미 알고 있는 사람들은 나중에 다시 이야기를 할 수 있지만, 새로운 사람들은 그 자리 이후에 만나기 힘들 것 같기 때문입니다."
4380,92,0,20,ISTP,13,아니다. 전 감정을 더 따르는 편이에요. 제 감정을 잘 정리해둬야 판단이 수월하기 때문이에요. 주변의 평가는 모르겠어요.
13477,377,0,30,ENTP,38,"아니다. 다양한 사람들의 감정을 잘 이해하며, 다양한 사람들과 의사소통을 원활하게 하는 편입니다."
13002,358,1,20,ENFP,43,아니다. 만나서 비생산적인 대화와 술로 찌든 모임이 될 것이 눈에 선한지라 굳이 먼저 연락을 취해서 만나자고 하지는 않고 먼저 연락이 왔을 때 스스로 유흥을 즐기고 싶은 기분일 때만 응하는 편입니다.
5299,111,0,40,ENFJ,20,중립. 잘못될까 봐 걱정하는 편은 아닙니다. 잘 못되기 전에 먼저 준비를 철저히 하는 편입니다.
1990,42,1,40,ISFJ,23,중립. 저는 감정과 이성은 공존해서 균형을 이루어야 더 나은 세상이 된다고 생각합니다.
12316,334,1,30,ENFP,17,그렇다. 결말이 확연히 정해져있는 영화나 책은 허망하게 느껴집니다. 독자 스스로가 어느 정도의 결말을 지을 수 있는 여지를 남겨두는 것이 필요하다고 생각합니다. 더 글로리 재미있게 봤어요.
12956,355,1,40,ISTP,57,아니다. 저는 그런 주제에 관심이 없습니다. 제가 좋아하는 주제가 아니면 관심과 흥미가 없어요.
17595,462,0,30,ESTP,16,그렇다. 저는 단체 활동을 많이 하진 않으나 참여하는 것을 즐깁니다. 소속감을 느낄 수 있어서입니다
13495,377,0,30,ENTP,56,"그렇다. 공공기관 CCTV 설치 업무 과정에서 복잡한 절차가 있었지만, 순서대로 잘 해결하였습니다."
4971,104,1,40,ESTJ,28,"그렇다. 채소는 쿠 0에서 구입, 과일은 g0에서 구입 등등 수십 년간의 구매 노하우로 이제 많이 돌아다니지 않고 딱 그 물건에 대한 인식이 좋은 곳으로 들어간다.하지만, 내가 아는 언니는 10원이라도 싼 곳에서 사야 된다고 그 넓은 인터넷 바다를 누비고 누비다 자고 다시 다음날 다시 누비고,, 난 10원보다는 시간이 더 아깝다고 생각한다."
18481,477,1,40,ESFJ,2,"그렇다. 주요 관심사에 해당하는 것들이 세 가지 이상 항상 있었고, 주요 관심사 외에도 정치나 사회 이슈, 운동, 자연과학 등등 여러 주제에 관해 검색해 보고 자료를 찾아보고 있음."
13231,365,0,30,INTJ,32,그렇다. 세상일은 정석에 가두기 어렵습니다. 열어두고 토론하는 것을 좋아합니다. 회사에서 논의할 때 한계를 두고 의견을 내지 않는 편입니다.
6784,142,0,40,ISFP,17,아니다. 결말이 명확하게 정해진 것을 좋아합니다. 감독이나 작가의 의도 데로 나오는 결말을 좋아합니다. 굳이 내가 머리를 써서 새로운 해석을 하기보다는 그냥 멍하니 보다가 끝나면 나오는 게 깔끔합니다. 결말이 없으면 찝찝한 느낌입니다.
3600,76,1,40,INTP,1,아니다. 흥미로운 새로운 사람을 만나는 기회를 일부러 만들지는 않습니다. 그 시간을 내 삶에 투자하거나 기존의 친구와 시간을 보냅니다.
18699,480,0,30,ISTP,40,그렇다. 뭐든 생각해서 되는 건 없다고 생각합니다 불안할 거 같으면 그 문제를 해결해서 불안감을 없애 버립니다
8073,169,0,40,INTJ,10,중립. 저는 매번 그렇지는 않지만 가끔 맞춤법이나 상식을  잘못 알고 있는 경우가 있는데  그럴 때 반성을 하게 됩니다.  최근 경험은 맞춤법을 잘못 쓴 것을 알고 속상했던 적이 있습니다.
8580,179,1,40,INTP,37,아니다. 계기가 있어 미술관에 가면 보는 건 좋아하지만 굳이 찾아서 가는 편은 아닙니다.
7976,167,0,30,ISTP,9,아니다. 저는 대부분 계획을 세우지 않고 일이 많을 때 순서를 정하는 정도나 체크하는 정도입니다. 다이어리나 폰에 일정을 저장하는 경우는 드뭅니다.
10318,215,0,30,INFP,47,"아니다. 감정을 조절하는 편입니다. 저는 우선 걱정에 대한 부분은 예민하지만 그 외의 분노, 환희 등에 대한 감정이 들 때 항상 반대의 감정도 생길 수 있음을 인식하고 평정심을 의도적으로 유지하려 노력합니다. 주변에서도 감정적이라는 평을 들어본 적은 없습니다."
1625,34,1,40,ESFP,42,그렇다. 저는 저의 의견과 매우 다른 의견을 이해하기 위해 많은 시간을 할애합니다. 회사에서 상사에게 의견을 제시했는데 상사의 의견과 다른 경우 상사의 의견이 처음에는 이해되지 않지만 많은 시간이 흐르고 이해하려고 합니다.
16926,450,1,20,INTP,7,그렇다. 하나의 프로젝트를 완벽히 마무리하고 다음으로 넘어가는 것이 더 마음이 편하다.
7973,167,0,30,ISTP,6,아니다. 저는 얼굴만 알지라도 굳이 인사할 상황이 되지 않으면 먼저 인사나 소개를 하지 않습니다. 주로 아는 사람과 대화를 합니다. 이유는 파티나 행사에서 조용히 편히 즐기기 위해서입니다.
13229,365,0,30,INTJ,30,그렇다. 사후 세계뿐만 아니라 지금 당장 미래의 일도 궁금합니다. 그냥 궁금하기 때문입니다
4212,88,1,40,ISFP,37,아니다. 예술작품을 잘 몰라서 미술관에 가지 않아요. 쉽게 접할 수 있는 음악과 영화 뮤지컬 등을 좋아해요.
6457,135,0,30,ESFP,26,중립. 저는 최대한 조용히 지내려고 하는 편인데 가끔 생각 없이 말하거나 행동하다 보니 주변 사람들의 시선을 받을 때가 종종 있습니다.
9528,199,0,30,ISTJ,25,아니다. 논쟁을 하는 걸 즐기지 않는 성격입니다. 그 자리가 즐겁고 밝은 걸 원하기 때문에 논쟁을 바라보는 일이 즐겁진 않습니다.
11698,288,0,30,ESFJ,59,아니다. 저는 아닙니다. 저는 마감 기한을 지키지 못할 때 제 스스로 불안감을 많이 느껴서 지키려고 하는 편입니다.
2708,57,1,40,ISFP,21,그렇다. 저는 단체에서 지도자 역할을 맡는 일은 가능한 피하고 싶어요. 이유는 주목받는 것이 부담스럽고 비난도 싫습니다.
6515,136,1,40,ESFP,36,그렇다. 저는 혼자만의 시간을 보내기보다는 즐거운 파티와 행사로 일주일의 피로를 푸는 편입니다. 하지만 요즘은 그러지 못해 조금 심심합니다.
4662,98,0,30,ESFJ,7,그렇다. 저는 하나의 프로젝트를 완전히 완료한 후 다른 프로젝트를 시작하는 편입니다. 여러 개의 프로젝트를 동시에 진행하면 집중력이 떨어지는 경향이 있기 때문입니다.
1854,39,0,40,ENTJ,31,그렇다. 혼자보다는 다른 사람과 같이 시간을 보내고 싶어 합니다. 무엇을 해도 혼자보다는 둘이 하는 것이 재미있습니다.
3072,65,0,30,ENFP,1,중립. 주기적으로 하기엔 인간관계가 너무 어렵기 때문에 스스로 만들긴 쉽지 않다.
14761,410,1,40,ESTP,2,아니다. 저는 다양한 관심사를 탐구하지 않습니다. 이유는 자유 시간엔 보통 폰 게임만 하거나 이것저것 찾아보는 것이 귀찮기 때문입니다.
1645,35,1,30,ENTP,14,"그렇다. 저는 계획을 세워서 따르는 것보다 그날 가고 싶은 곳, 하고 싶은 일을 하는 것을 더 선호하는 것 같습니다. 해외여행을 가도 계획을 자세히 세우기 보다 항공기만 예약하고 떠나는 편입니다."
3417,72,1,20,ESFP,10,그렇다. 최근에 회사에서 잘못된 대화 방에 정보를 올린 적이 있어요. 그때 제 자신이 매우 바보 같고 한심하게 느껴졌어요.
3476,73,1,20,ESFP,21,그렇다. 되도록 피하고 싶다. 이유는 리더로서의 책임감이나 리더십이 나에게는 하나도 없어서 팀원이 되어서 그냥 내 역할만 잘 하는 게 좋다.
11057,231,0,40,INTP,18,아니다. 저는 욕심이 있는 사람입니다. 저의 경우 남을 도우기보다는 저의 발전에 더 많은 관심이 있습니다.
1792,38,0,40,INFJ,17,아니다. 책보다는 영화를 좋아하며 결말에 대해 생각하고 이런 결말에 대해 나의 방식으로 따로 생각하진 않고 작품성에 대해서 이해하려고만 한다. 하지만 결말에 대해 여러 가지 주변의 의견이 나오는 영화는 나만의 사고방식과 상상력으로 결말을 생각한다.
13724,382,1,30,INFJ,45,아니다. 저는 아니라고 생각합니다. 지나간 일은 이미 지나갔기 때문에 앞으로 다가올 일을 대비하는 것이 더 효율적이라 생각하기 때문입니다.
15120,417,0,20,ISTP,1,그렇다. 다양한 활동을 하면서 인맥을 넓히려고 하는 것 같아요. 이유는 다양한 사람들과 알고 지내는 게 재미있고 좋아요.
3797,80,0,30,INTP,6,그렇다. 어느 자리인가 상황에 따라 다르지만 대부분은 미리 아는 사람과 대화한다 낯을 가리기도 하지만 상대방도 불편할 수 있다고 생각하기 때문이다.
3368,71,1,30,ESFJ,9,"그렇다. 계획 세우는 것을 좋아합니다. 다이어리 등은 사용하지 않지만 여행 갈 때는 일정을 문서상으로 미리 짜놓거나, 지인들과의 만남 등은 한 달 주기로 캘린더 상에 미리 약속을 잡아 놓는 편입니다."
11563,249,0,30,INTJ,44,"중립/모르겠다. 미리 계획했던 것에 차질이 생기면 즉각적인 대안을 떠올리는 편입니다. 생각했던 대로 풀리지 않았다는 것은 본 계획이 잘못된 것일 수도 있기에 처음 계획으로 돌아가기보다는 빠르게 판단해서 적합한 방법을 찾는 편입니다. 다른 지역으로 여행을 갔는데 최단 시간 이동 경로로 세운 계획과 현지 교통 상황이 잘 맞지 않는 부분이 있었습니다. 계획의 큰 틀은 그대로 가져가되, 방문 순서를 수정하여 효율적으로 이동하는 것을 선택했던 적이 있습니다."
7198,150,0,30,INTP,47,아니다. 저는 감정에 휘둘리기보다 조절을 잘하는 편입니다. 저의 생각에도 감정이 크게 요동치는 편이 아니라 생각하고 주변에서도 크게 동요하지 않는 저를 의지하는 편입니다.
11645,288,0,30,ESFJ,6,그렇다. 저는 나이를 먹다 보니 새로운 사람을 만나기보다는 기존 지인들과 시간을 보내는 게 더 편하고 즐거운 것 같습니다.
8798,184,0,30,ENFJ,15,아니다. 나 자신이 다른 사람에게 어떤 사람으로 보일지 매우 신경을 씁니다. 상대방에게 있어 좋은 사람으로 보이고 싶은 욕구가 있는 것 같습니다.
126,3,0,40,ISTP,31,중립. 혼자 보내는 시간도 필요하고 타인과 같이 보내는 시간도 필요하다고 느낀다. 요즘은 타인과 시간을 좀 더 보내고 싶은 계절인 것 같다.
